Id,SalePrice
1461,121226.08487998185
1462,156432.39171006996
1463,186186.16160900146
1464,187230.59421684823
1465,182320.84967264347
1466,166850.2764108437
1467,182653.01107224546
1468,155342.66256166465
1469,189561.52671551044
1470,125646.10751573106
1471,187400.77757722884
1472,98763.7535509875
1473,100082.78116495383
1474,150591.8975100209
1475,115611.13431958584
1476,357695.5470565332
1477,245311.8794197689
1478,265840.70010282827
1479,293352.84018389904
1480,546985.6451964681
1481,338256.8492065907
1482,211860.93589217056
1483,176008.6709129462
1484,169061.72040123388
1485,189539.63509385395
1486,185948.0809498289
1487,346893.4116855342
1488,250725.30412701133
1489,192054.04773336157
1490,240143.56649119506
1491,194498.21785109158
1492,97662.98305749916
1493,175992.21512988163
1494,273024.905686895
1495,275958.5806428958
1496,239607.255509541
1497,249138.00895161825
1498,163759.22045414554
1499,166976.0726672679
1500,172064.98603429704
1501,181684.8972503971
1502,158236.60274202542
1503,222424.22263660736
1504,256060.46001338225
1505,223532.9045942531
1506,191203.29595688038
1507,256988.81846818147
1508,191491.12215324264
1509,151503.2638964727
1510,151472.78735681516
1511,147907.43488223548
1512,183650.04132532052
1513,139237.46594458036
1514,128783.80845937783
1515,191900.6697555529
1516,141939.77436655888
1517,165204.0930962581
1518,142976.2460321576
1519,228419.2657689189
1520,131322.96137476116
1521,131215.6249884566
1522,182124.28255629417
1523,107993.95024064636
1524,125099.97360192022
1525,118426.58608531674
1526,100920.30866191568
1527,114637.50002054127
1528,132540.196016094
1529,157016.48789389254
1530,181405.28764854785
1531,103049.60880014439
1532,100230.00943655474
1533,137461.969847413
1534,128416.95569976646
1535,145606.73458754603
1536,104097.59270551382
1537,79013.2539401365
1538,120105.32335265694
1539,190766.6213752779
1540,99081.45012005596
1541,139918.98797890102
1542,139533.9816145677
1543,200881.32594864254
1544,98224.27638045375
1545,109958.23830163886
1546,135873.64822478357
1547,123029.57623508434
1548,138449.91705106807
1549,124326.49354384064
1550,152148.63678137056
1551,109693.50978649901
1552,148336.01470371225
1553,147647.24551123515
1554,126522.47960281381
1555,174463.9337721987
1556,78520.32684198226
1557,99892.77281726559
1558,104620.06666279405
1559,88352.6372655578
1560,129463.90600174281
1561,121222.98236326927
1562,134934.73887002916
1563,124622.51553418794
1564,174452.59910104185
1565,160600.15445725832
1566,254243.94335123283
1567,80023.61561146707
1568,248975.22814885143
1569,148165.62470497694
1570,141643.2713937665
1571,112514.93259859383
1572,145477.19344712383
1573,220845.71663036195
1574,133685.21393917475
1575,233434.2644520253
1576,255779.38359964374
1577,180401.0803285962
1578,143014.46667733826
1579,139391.121906843
1580,193027.8164570969
1581,165747.7197359479
1582,120866.94624976657
1583,297375.5605549043
1584,239044.40278153055
1585,129507.2765002837
1586,69141.53853295537
1587,108727.45534480276
1588,162607.1707148954
1589,88431.26160713477
1590,126306.68490751441
1591,91261.20351357575
1592,125729.9464416919
1593,115952.11923847697
1594,95678.09829281793
1595,106840.56016024417
1596,258752.59184344515
1597,221124.9081386192
1598,227865.1772317372
1599,156007.05216384822
1600,160617.7771606164
1601,76196.00947346898
1602,117708.09794004909
1603,75818.37754744425
1604,302008.970509041
1605,241884.4809186238
1606,167677.99532760264
1607,162499.7451669027
1608,210029.6529749536
1609,177197.50611114816
1610,144667.58754694756
1611,146955.16665071444
1612,185425.21564973402
1613,185476.63863104535
1614,139302.26658791903
1615,89873.73839305884
1616,76379.99068450129
1617,92281.9962064941
1618,130870.488517178
1619,145584.68708941658
1620,207332.41299259936
1621,136831.01932646835
1622,135407.15029922436
1623,283387.9780149657
1624,219191.6852377188
1625,111445.46678929804
1626,176175.76278437354
1627,194109.32677119705
1628,277690.11365776276
1629,172880.48371112786
1630,322134.45800365676
1631,201110.74707073852
1632,224430.82389958375
1633,177426.13847031456
1634,185365.10611530868
1635,163993.5917848145
1636,152336.67110365754
1637,211411.65686822275
1638,169379.36033477148
1639,186540.5653769962
1640,240457.2397136176
1641,177656.92432763384
1642,250539.93007966454
1643,221816.45078882354
1644,248054.13096732047
1645,233083.35104965622
1646,156369.89544983234
1647,155754.69073679164
1648,131528.29479814981
1649,150081.13706430132
1650,107616.75072029683
1651,125453.48494818625
1652,98213.40838799061
1653,97989.91462283608
1654,156529.0641514421
1655,143819.2726483702
1656,151224.55872786898
1657,157011.5599803431
1658,160684.10125330332
1659,115477.51978826913
1660,161478.42372840215
1661,440432.48443276074
1662,362388.5257500624
1663,369014.22697767214
1664,468203.9575227696
1665,307759.3447948107
1666,343237.2620088398
1667,327230.8990797873
1668,340137.9332235781
1669,273855.28912689997
1670,348565.99993182946
1671,275053.19531561056
1672,428008.1022841361
1673,295846.44070708286
1674,237868.29693368616
1675,202815.12818288506
1676,198463.21400171373
1677,218348.81760582377
1678,432792.26062553783
1679,431916.40218055714
1680,335386.03458185814
1681,256557.06345477136
1682,329551.72654831904
1683,198702.57209689653
1684,175918.4874855793
1685,172007.87689607308
1686,177429.251022195
1687,168304.46101989545
1688,183462.108503367
1689,196981.2579905314
1690,196043.21754076457
1691,184792.30796684677
1692,243085.05732861784
1693,168157.3408383659
1694,178363.14977053154
1695,167361.21692955546
1696,272816.66426006553
1697,162162.67937647217
1698,331190.1057785046
1699,297400.88300980965
1700,249354.37852244882
1701,257675.61775098759
1702,244358.6245406664
1703,249776.99026871257
1704,276604.02027042606
1705,247850.9705925882
1706,413453.44254676235
1707,193129.38083164586
1708,196154.85631556372
1709,218725.59610903024
1710,213598.20664185635
1711,280772.3238081097
1712,250060.47692864802
1713,271675.10275198624
1714,219745.36451624677
1715,217377.9878033233
1716,172439.19957152757
1717,175332.31301651604
1718,126772.05644547947
1719,207742.20382396365
1720,243936.9978627387
1721,162259.48068840973
1722,121362.97769909707
1723,160129.3070978969
1724,204053.08966474
1725,257645.81036343722
1726,186762.80996576374
1727,155511.0513146937
1728,181658.8874722568
1729,170992.8387814769
1730,156720.46351395838
1731,121811.6701335969
1732,125485.00212594909
1733,117623.43184659396
1734,117869.9090691198
1735,132417.3585668692
1736,112780.68146250432
1737,298566.688054949
1738,233519.81695598617
1739,221807.8773480066
1740,224168.2374979448
1741,180429.38085728837
1742,189061.91869781408
1743,177045.6439343688
1744,328400.54227373376
1745,216586.94019751574
1746,234949.18438487
1747,217693.07457809278
1748,199182.54009678346
1749,160092.885446551
1750,121910.52335675803
1751,258198.98847459213
1752,111989.47961659808
1753,153911.53649985374
1754,184425.9074560744
1755,163857.75207331523
1756,121586.84211108237
1757,118368.47111656104
1758,151949.8390837394
1759,156162.18308737627
1760,175654.59018936486
1761,144745.32005948396
1762,190857.6179558391
1763,178977.73546076307
1764,120006.1764947395
1765,178613.9125344867
1766,194801.65381455843
1767,223916.1607350567
1768,147926.34609370248
1769,159077.29512850576
1770,148188.85603581948
1771,123770.55047826289
1772,140210.14594592605
1773,117319.09555095491
1774,145817.6551973462
1775,138818.04348180458
1776,127431.5499305064
1777,103590.86064934134
1778,141778.8797362945
1779,134192.13432783767
1780,168487.46452021526
1781,126084.64956168283
1782,102984.30169602514
1783,165652.2405335774
1784,117955.70042873816
1785,128768.9355037205
1786,118400.04357605358
1787,169702.9397774349
1788,69981.264959403
1789,97947.90390699581
1790,100507.9547421041
1791,194679.78075703993
1792,160062.96666461468
1793,105400.3806589982
1794,129382.7145911748
1795,124853.2213984259
1796,124645.90097587487
1797,104626.30918389029
1798,124519.19833998378
1799,112165.19329750014
1800,141353.41213242008
1801,129398.26663242767
1802,120207.1446080311
1803,153931.1644727553
1804,147125.78606003974
1805,127716.50197415266
1806,108820.66381894409
1807,147241.05706372086
1808,125775.23920102655
1809,136466.38950580606
1810,145938.15029994101
1811,84689.28785697362
1812,92185.07685549911
1813,123250.73810378862
1814,95730.58840792472
1815,66387.96635942646
1816,102485.49519297476
1817,133204.8192916094
1818,171005.56033229115
1819,148758.81631976366
1820,77599.13587465015
1821,93513.05576984279
1822,158558.5667163856
1823,66920.50174281468
1824,123229.54175980513
1825,164886.90409245645
1826,116438.03502825946
1827,109775.80115051298
1828,134535.04899770062
1829,145802.70483011566
1830,140087.48628250838
1831,137652.04961851542
1832,80254.27784092697
1833,150740.9581618565
1834,134521.06768238434
1835,116947.60609306394
1836,136156.91128995633
1837,64249.11917517208
1838,138599.78485139398
1839,91580.9818503766
1840,145326.32827602304
1841,130967.12081363198
1842,93396.61136278858
1843,126407.93275956306
1844,142068.4316813157
1845,161418.3947800377
1846,150488.15911608288
1847,187566.4175958873
1848,62414.129917761566
1849,109062.63551157211
1850,119422.41353829454
1851,142587.82548886433
1852,124865.37849573969
1853,136961.6246207969
1854,146454.9151748228
1855,142732.24849217397
1856,243332.21889633688
1857,150304.55496571676
1858,118380.52016709138
1859,113326.48185760455
1860,132010.2683894347
1861,112763.08310033448
1862,314626.56629621563
1863,300902.5450484843
1864,300919.8427577199
1865,332657.1370695254
1866,336365.3549213322
1867,219726.23797800386
1868,281843.66262803826
1869,206133.1906730902
1870,222925.87428739868
1871,257365.02810074788
1872,170704.54660200834
1873,228863.02104778367
1874,150275.04019408158
1875,191118.0684810115
1876,202087.49622393926
1877,212424.29678377297
1878,190795.962003477
1879,135000.02684214723
1880,130219.85772122799
1881,260115.15223797676
1882,238054.80960887446
1883,178325.50841990986
1884,214228.50183118292
1885,244057.5881683048
1886,286371.19914617157
1887,217239.29277132766
1888,261849.88364038017
1889,165217.80757520342
1890,105831.49622681332
1891,131501.97530366314
1892,100535.25032386731
1893,117312.52191385435
1894,115996.76383360731
1895,130082.79323212436
1896,123899.95672007969
1897,102911.14782249264
1898,114374.2983817402
1899,159414.7160121804
1900,148191.2107406695
1901,158903.16168062238
1902,174745.12096025288
1903,246189.36184677776
1904,152875.05891903574
1905,199441.48768887648
1906,144716.68465873058
1907,219558.68618204482
1908,98733.2435966432
1909,124238.32349824182
1910,115824.32487882604
1911,242631.2451602255
1912,310115.6086554177
1913,165469.05292887465
1914,72029.45694428627
1915,364667.5000729398
1916,56482.40057052697
1917,226046.94318900377
1918,141102.72280691323
1919,185904.0942145381
1920,165498.2577749834
1921,375891.4356378327
1922,309275.83483427746
1923,222137.71455161003
1924,215686.22182998937
1925,194790.58152055493
1926,366708.85520330205
1927,135257.83061539795
1928,172261.83375524275
1929,122269.16953122252
1930,139462.5710874926
1931,138415.4404865271
1932,136476.43403971088
1933,210835.7731480259
1934,174889.76426162547
1935,161549.3020329658
1936,192051.41588453803
1937,173628.4328455089
1938,172363.92851575412
1939,192455.59356682294
1940,175811.79654699925
1941,153164.91879586884
