Id,SalePrice
1461,118465.02907931141
1462,161151.73431491264
1463,189741.19075840106
1464,199753.6748796656
1465,182748.24210582033
1466,170338.2740526488
1467,186808.79380740665
1468,153106.93169663
1469,191417.0023493775
1470,126762.52150636092
1471,191161.4432385432
1472,109466.0873314103
1473,98590.42403189975
1474,165109.0813874722
1475,108548.98539075776
1476,363920.9483941838
1477,227822.13445479827
1478,247739.59088533398
1479,282215.7276340888
1480,551026.3834905977
1481,347129.5278579746
1482,188853.82732882176
1483,175352.9583827546
1484,158153.152560696
1485,190993.05754562895
1486,195694.74114882786
1487,335815.87286747125
1488,249961.49865289958
1489,188647.4547656525
1490,240662.71536693975
1491,175306.86514268207
1492,94537.62500276392
1493,177165.81449992218
1494,269097.93762283353
1495,297838.36698653095
1496,258920.85449701117
1497,180398.21546093395
1498,166909.3631471566
1499,165149.89013175046
1500,152301.56983645997
1501,166860.14436689124
1502,144426.44914806407
1503,254600.39361770003
1504,252671.61460028865
1505,221721.89681133346
1506,193699.1570765567
1507,273064.98860172334
1508,197596.1246275867
1509,153720.08902241866
1510,150881.67347526798
1511,167169.63619986983
1512,189984.06044892105
1513,154510.44197566598
1514,140294.472457731
1515,184028.55729738573
1516,149170.62557677817
1517,171495.79762291774
1518,136459.38450131073
1519,215631.5179192309
1520,129463.40928479597
1521,141671.50113844173
1522,175923.07055633806
1523,116100.80099272638
1524,124529.39491826843
1525,123119.96234441188
1526,110681.23711757954
1527,92873.85071911685
1528,127813.02729375243
1529,153843.96294034235
1530,175513.30395376243
1531,113094.1978377939
1532,110442.5962281291
1533,156009.70184429694
1534,127999.5011331578
1535,139399.19571448048
1536,104561.31766814149
1537,72979.67794606091
1538,113297.70935934561
1539,173509.30598184792
1540,99923.51659035198
1541,131774.73873260384
1542,149350.15592092773
1543,175937.09672210703
1544,99582.53118682117
1545,109848.09960996576
1546,140982.02383216767
1547,132145.4904955623
1548,136438.54820794056
1549,127745.48302570131
1550,149115.3135810602
1551,112198.25116106542
1552,148058.74605098073
1553,149046.12425621226
1554,123371.85843487624
1555,171498.0571017217
1556,83785.6640508078
1557,109678.55009351506
1558,101184.01224863631
1559,86171.72443978884
1560,128242.66601507622
1561,128283.46502411652
1562,131246.42162649485
1563,129175.73886310072
1564,161464.09517979473
1565,150347.65918041277
1566,209878.84815263958
1567,68500.25140308845
1568,228878.59326719696
1569,144232.0226048699
1570,132896.21976827728
1571,123494.27709669192
1572,156609.9634482866
1573,228297.84834994134
1574,121007.04143581641
1575,213722.93452198594
1576,263419.3332576358
1577,164894.03407990973
1578,142925.9695297124
1579,150366.52278480187
1580,183636.48030605906
1581,137079.5806082902
1582,118877.552911408
1583,288613.9315000861
1584,225107.50602751414
1585,132492.19331798374
1586,66418.6451058557
1587,105913.94525125597
1588,157645.09811719475
1589,86613.34138130839
1590,136621.44246797226
1591,101313.43792795404
1592,106501.33117199237
1593,107714.86720276535
1594,126281.19384525616
1595,118345.72776680993
1596,218677.1034507213
1597,181675.04027193805
1598,228677.17970416925
1599,162418.76398648723
1600,160353.3088186617
1601,84198.26081837663
1602,115255.17117481913
1603,68703.54769078564
1604,278124.9871345517
1605,236626.60213827324
1606,186126.30237242643
1607,161398.60621113263
1608,206927.457266195
1609,176915.8357683017
1610,142784.03188775256
1611,145393.9610773438
1612,187437.76372334882
1613,161134.05430256168
1614,133953.43697414483
1615,91503.68667100943
1616,76206.16217377066
1617,90446.51678797582
1618,133964.04302847554
1619,145589.1153948432
1620,191407.12585430575
1621,131390.78710191743
1622,136325.3634638148
1623,272294.0035877164
1624,213188.2571358484
1625,122119.84733497238
1626,178369.84294658556
1627,195974.85355277345
1628,283876.68049821944
1629,184527.6465710962
1630,339127.6768961271
1631,182547.7168700042
1632,206014.06058037846
1633,172972.03510517738
1634,174982.5061372745
1635,170339.18629027213
1636,157196.71946908344
1637,209080.044454462
1638,155393.50235473245
1639,200236.6757074372
1640,260351.77692196297
1641,192947.364020364
1642,229974.9697254048
1643,217525.95416404138
1644,235877.80617295613
1645,218761.199955799
1646,155690.87298834985
1647,160414.50794743106
1648,139970.32672055476
1649,137612.83166332231
1650,113145.97103248618
1651,117649.3534510419
1652,102723.54919022987
1653,103313.04946836122
1654,157860.97533770456
1655,137134.19633183323
1656,147415.7190952379
1657,157129.672569126
1658,155967.98909356145
1659,112874.36745268348
1660,151795.59214190146
1661,478051.64986668556
1662,369499.9732093434
1663,351190.8298523254
1664,588021.1209500172
1665,281372.08133150224
1666,347847.96083103947
1667,360966.2948173104
1668,326460.56436710403
1669,270901.26312096225
1670,333090.51308732317
1671,252492.7433308107
1672,426444.5372144408
1673,304315.08634982194
1674,227596.1195229302
1675,187512.391722276
1676,182916.36219968836
1677,210598.15872210858
1678,430922.95122646226
1679,454589.4541395951
1680,330386.3673067212
1681,233662.56249357515
1682,327994.2271562504
1683,181150.02309850923
1684,162928.9873755335
1685,169644.61768574725
1686,165726.22286960948
1687,174843.08959726497
1688,182710.05920931144
1689,185273.92579982808
1690,187923.4029888166
1691,170934.36733176452
1692,256922.8134576339
1693,163534.90515361007
1694,175308.1944300686
1695,167425.40934872738
1696,266045.15892218065
1697,174534.3996101811
1698,358093.46952583094
1699,291396.61987477826
1700,238105.68952965905
1701,259024.36971536442
